"Time of Day","Process Name","PID","Operation","Path","Result","Detail"
"20:07:20,1277061","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT","SUCCESS","Offset: 3.489.792, Length: 16.384, Priority: Normal"
"20:07:20,2622492","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT","SUCCESS","Offset: 3.506.176, Length: 16.384, Priority: Normal"
"20:07:20,3962734","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT","SUCCESS","Offset: 3.522.560, Length: 16.384, Priority: Normal"
"20:07:20,5298838","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT","SUCCESS","Offset: 3.538.944, Length: 16.384, Priority: Normal"
"20:07:20,6638170","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT","SUCCESS","Offset: 3.555.328, Length: 16.384, Priority: Normal"
"20:07:20,7980883","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT","SUCCESS","Offset: 3.571.712, Length: 16.384, Priority: Normal"
"20:07:20,9321024","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT","SUCCESS","Offset: 3.588.096, Length: 16.384, Priority: Normal"
"20:07:21,0693144","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT","SUCCESS","Offset: 3.604.480, Length: 16.384, Priority: Normal"
"20:07:21,2039337","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT","SUCCESS","Offset: 3.620.864, Length: 16.384, Priority: Normal"
"20:07:21,3396505","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT","SUCCESS","Offset: 3.637.248, Length: 16.384, Priority: Normal"
"20:07:21,4731821","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT","SUCCESS","Offset: 3.653.632, Length: 16.384, Priority: Normal"
"20:07:21,6088742","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT","SUCCESS","Offset: 3.670.016, Length: 16.384, Priority: Normal"
"20:07:21,7430696","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT","SUCCESS","Offset: 3.686.400, Length: 16.384, Priority: Normal"
"20:07:21,8765194","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT","SUCCESS","Offset: 3.702.784, Length: 16.384, Priority: Normal"
"20:07:22,0144108","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT","SUCCESS","Offset: 3.719.168, Length: 5.158, Priority: Normal"
"20:07:22,0146955","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT","END OF FILE","Offset: 3.724.326, Length: 11.226, Priority: Normal"
"20:07:22,0787312","kflog.exe","3636","QueryInformationVolume","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT","SUCCESS","VolumeCreationTime: 02.03.2013 11:03:36, VolumeSerialNumber: 34D3-644D, SupportsObjects: True, VolumeLabel: "
"20:07:22,0788017","kflog.exe","3636","QueryAllInformationFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT","BUFFER OVERFLOW","CreationTime: 04.09.2014 18:56:55, LastAccessTime: 04.09.2014 20:02:42, LastWriteTime: 01.06.2014 00:00:00, ChangeTime: 04.09.2014 20:03:46, FileAttributes: A, AllocationSize: 3.727.360, EndOfFile: 3.724.326, NumberOfLinks: 1, DeletePending: False, Directory: False, IndexNumber: 0x1100000000b286, EaSize: 0, Access: Generic Read, Position: 3.724.326, Mode: Synchronous IO Non-Alert, AlignmentRequirement: Word"
"20:07:22,0788690","kflog.exe","3636","CloseFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT","SUCCESS",""
"20:07:22,0916705","kflog.exe","3636","CreateFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"20:07:22,0917633","kflog.exe","3636","QueryNetworkOpenInformationFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT","SUCCESS","CreationTime: 04.09.2014 18:56:55, LastAccessTime: 04.09.2014 20:02:42, LastWriteTime: 01.06.2014 00:00:00, ChangeTime: 04.09.2014 20:03:46, AllocationSize: 01.01.1601 02:00:00, EndOfFile: 01.01.1601 02:00:00, FileAttributes: A"
"20:07:22,0917905","kflog.exe","3636","CloseFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT","SUCCESS",""
"20:07:24,9552286","kflog.exe","3636","CreateFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT.new.20140904_200659","SUCCESS","Desired Access: Generic Write, Read Attributes, Disposition: OpenIf, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: N, ShareMode: Read, Write, AllocationSize: 0, OpenResult: Created"
"20:07:24,9564426","kflog.exe","3636","SetEndOfFileInformationFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT.new.20140904_200659","SUCCESS","EndOfFile: 0"
"20:07:24,9565342","kflog.exe","3636","SetAllocationInformationFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT.new.20140904_200659","SUCCESS","AllocationSize: 0"
"20:07:35,1311315","qtcreator.exe","344","CreateFile","C:\Users\peter\dev\KFLog\kflog\welt2000.cpp","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"20:07:35,1312058","qtcreator.exe","344","QueryNetworkOpenInformationFile","C:\Users\peter\dev\KFLog\kflog\welt2000.cpp","SUCCESS","CreationTime: 25.08.2014 17:25:11, LastAccessTime: 04.09.2014 18:48:00, LastWriteTime: 04.09.2014 18:48:00, ChangeTime: 04.09.2014 18:48:00, AllocationSize: 01.01.1601 02:00:00, EndOfFile: 01.01.1601 02:00:00, FileAttributes: A"
"20:07:35,1312331","qtcreator.exe","344","CloseFile","C:\Users\peter\dev\KFLog\kflog\welt2000.cpp","SUCCESS",""
"20:07:39,2245900","kflog.exe","3636","WriteFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT.new.20140904_200659","SUCCESS","Offset: 0, Length: 3.724.326, Priority: Normal"
"20:07:39,2496610","kflog.exe","3636","CloseFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT.new.20140904_200659","SUCCESS",""
"20:07:39,2509484","MsMpEng.exe","752","CreateFileMapping","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT.new.20140904_200659","FILE LOCKED WITH WRITERS","SyncType: SyncTypeCreateSection, PageProtection: PAGE_READONLY"
"20:07:39,2509831","MsMpEng.exe","752","QueryStandardInformationFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT.new.20140904_200659","SUCCESS","AllocationSize: 3.727.360, EndOfFile: 3.724.326, NumberOfLinks: 1, DeletePending: False, Directory: False"
"20:07:39,2612376","kflog.exe","3636","CreateFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT.new","NAME NOT FOUND","Desired Access: Read Attributes, Delete, Disposition: Open, Options: Non-Directory File, Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
"20:07:39,2634640","kflog.exe","3636","CreateFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT.new","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
"20:07:39,2639408","kflog.exe","3636","CreateFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT.new.20140904_200659","SUCCESS","Desired Access: Read Attributes, Delete, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"20:07:39,2641512","kflog.exe","3636","QueryAttributeTagFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT.new.20140904_200659","SUCCESS","Attributes: A, ReparseTag: 0x0"
"20:07:39,2642596","kflog.exe","3636","QueryBasicInformationFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT.new.20140904_200659","SUCCESS","CreationTime: 04.09.2014 20:06:59, LastAccessTime: 04.09.2014 20:06:59, LastWriteTime: 04.09.2014 20:07:13, ChangeTime: 04.09.2014 20:07:13, FileAttributes: A"
"20:07:39,2646447","kflog.exe","3636","SetRenameInformationFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT.new.20140904_200659","SUCCESS","ReplaceIfExists: False, FileName: C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT.new"
"20:07:39,2660316","kflog.exe","3636","CloseFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT.new","SUCCESS",""
"20:07:39,2739127","kflog.exe","3636","CreateFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT.new","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"20:07:39,2741618","kflog.exe","3636","QueryNetworkOpenInformationFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT.new","SUCCESS","CreationTime: 04.09.2014 20:06:59, LastAccessTime: 04.09.2014 20:06:59, LastWriteTime: 04.09.2014 20:07:13, ChangeTime: 04.09.2014 20:07:13, AllocationSize: 01.01.1601 02:00:00, EndOfFile: 01.01.1601 02:00:00, FileAttributes: A"
"20:07:39,2742129","kflog.exe","3636","CloseFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT.new","SUCCESS",""
"20:07:39,2750774","kflog.exe","3636","CreateFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"20:07:39,2751624","kflog.exe","3636","QueryNetworkOpenInformationFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT","SUCCESS","CreationTime: 04.09.2014 18:56:55, LastAccessTime: 04.09.2014 20:02:42, LastWriteTime: 01.06.2014 00:00:00, ChangeTime: 04.09.2014 20:03:46, AllocationSize: 01.01.1601 02:00:00, EndOfFile: 01.01.1601 02:00:00, FileAttributes: A"
"20:07:39,2751896","kflog.exe","3636","CloseFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT","SUCCESS",""
"20:07:39,2755174","kflog.exe","3636","CreateFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT","SUCCESS","Desired Access: Generic Read, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: N, ShareMode: Read, Write, AllocationSize: n/a, OpenResult: Opened"
"20:07:39,2760561","kflog.exe","3636","CreateFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT.new","SUCCESS","Desired Access: Generic Read, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: N, ShareMode: Read, Write, AllocationSize: n/a, OpenResult: Opened"
"20:07:39,2762511","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT","SUCCESS","Offset: 0, Length: 16.384, Priority: Normal"
"20:07:39,2764453","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT.new","SUCCESS","Offset: 0, Length: 16.384, Priority: Normal"
"20:07:39,3057984","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT","SUCCESS","Offset: 16.384, Length: 16.384, Priority: Normal"
"20:07:39,3059834","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT.new","SUCCESS","Offset: 16.384, Length: 16.384"
"20:07:39,3342935","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT","SUCCESS","Offset: 32.768, Length: 16.384, Priority: Normal"
"20:07:39,3344601","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT.new","SUCCESS","Offset: 32.768, Length: 16.384"
"20:07:39,3913964","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT","SUCCESS","Offset: 49.152, Length: 16.384, Priority: Normal"
"20:07:39,3915454","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT.new","SUCCESS","Offset: 49.152, Length: 16.384"
"20:07:39,4271939","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT","SUCCESS","Offset: 65.536, Length: 16.384, Priority: Normal"
"20:07:39,4273966","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT.new","SUCCESS","Offset: 65.536, Length: 16.384"
"20:07:39,4646905","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT","SUCCESS","Offset: 81.920, Length: 16.384, Priority: Normal"
"20:07:39,4654093","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT.new","SUCCESS","Offset: 81.920, Length: 16.384"
"20:07:39,4934452","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT","SUCCESS","Offset: 98.304, Length: 16.384, Priority: Normal"
"20:07:39,4939456","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT.new","SUCCESS","Offset: 98.304, Length: 16.384"
"20:07:39,5236674","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT","SUCCESS","Offset: 114.688, Length: 16.384, Priority: Normal"
"20:07:39,5238037","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT.new","SUCCESS","Offset: 114.688, Length: 16.384"
"20:07:39,5529370","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT","SUCCESS","Offset: 131.072, Length: 16.384, Priority: Normal"
"20:07:39,5532363","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT.new","SUCCESS","Offset: 131.072, Length: 16.384"
"20:07:39,5940123","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT","SUCCESS","Offset: 147.456, Length: 16.384, Priority: Normal"
"20:07:39,5942055","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT.new","SUCCESS","Offset: 147.456, Length: 16.384"
"20:07:39,6234069","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT","SUCCESS","Offset: 163.840, Length: 16.384, Priority: Normal"
"20:07:39,6235602","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT.new","SUCCESS","Offset: 163.840, Length: 16.384"
"20:07:39,6562294","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT","SUCCESS","Offset: 180.224, Length: 16.384, Priority: Normal"
"20:07:39,6563954","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT.new","SUCCESS","Offset: 180.224, Length: 16.384"
"20:07:39,6876835","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT","SUCCESS","Offset: 196.608, Length: 16.384, Priority: Normal"
"20:07:39,6880710","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT.new","SUCCESS","Offset: 196.608, Length: 16.384"
"20:07:39,7369680","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT","SUCCESS","Offset: 212.992, Length: 16.384, Priority: Normal"
"20:07:39,7372452","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT.new","SUCCESS","Offset: 212.992, Length: 16.384"
"20:07:39,7629025","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT","SUCCESS","Offset: 229.376, Length: 16.384, Priority: Normal"
"20:07:39,7638474","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT.new","SUCCESS","Offset: 229.376, Length: 16.384"
"20:07:39,7956534","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT","SUCCESS","Offset: 245.760, Length: 16.384, Priority: Normal"
"20:07:39,7958192","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT.new","SUCCESS","Offset: 245.760, Length: 16.384"
"20:07:39,8406225","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT","SUCCESS","Offset: 262.144, Length: 16.384, Priority: Normal"
"20:07:39,8409131","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT.new","SUCCESS","Offset: 262.144, Length: 16.384"
"20:07:39,8671150","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT","SUCCESS","Offset: 278.528, Length: 16.384, Priority: Normal"
"20:07:39,8672638","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT.new","SUCCESS","Offset: 278.528, Length: 16.384"
"20:07:39,8917173","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT","SUCCESS","Offset: 294.912, Length: 16.384, Priority: Normal"
"20:07:39,8919099","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT.new","SUCCESS","Offset: 294.912, Length: 16.384"
"20:07:39,9142442","SearchProtocolHost.exe","2196","CreateFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT.new.20140904_200659","NAME NOT FOUND","Desired Access: Generic Read, Disposition: Open, Options: Open Reparse Point, Open Requiring Oplock, Attributes: N, ShareMode: Read, Write, Delete, AllocationSize: n/a"
"20:07:39,9192236","SearchProtocolHost.exe","2196","CreateFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT.new","OPLOCK NOT GRANTED","Desired Access: Generic Read, Disposition: Open, Options: Open Reparse Point, Open Requiring Oplock, Attributes: N, ShareMode: Read, Write, Delete, AllocationSize: n/a"
"20:07:39,9204624","SearchProtocolHost.exe","2196","CreateFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT.new","SUCCESS","Desired Access: Read Control, Disposition: Open, Options: Open Reparse Point, Attributes: N, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"20:07:39,9208418","SearchProtocolHost.exe","2196","QueryDirectory","C:\Users\peter\KFLog\mapdata\airfields\welt2000.txt.new","SUCCESS","Filter: welt2000.txt.new, 1: WELT2000.TXT.new"
"20:07:39,9211296","SearchProtocolHost.exe","2196","QueryFileInternalInformationFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT.new","SUCCESS","IndexNumber: 0xf00000000b96b"
"20:07:39,9211690","SearchProtocolHost.exe","2196","FileSystemControl","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT.new","NOT REPARSE POINT","Control: FSCTL_GET_REPARSE_POINT"
"20:07:39,9232877","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT","SUCCESS","Offset: 311.296, Length: 16.384, Priority: Normal"
"20:07:39,9234422","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT.new","SUCCESS","Offset: 311.296, Length: 16.384"
"20:07:39,9512716","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT","SUCCESS","Offset: 327.680, Length: 16.384, Priority: Normal"
"20:07:39,9514232","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT.new","SUCCESS","Offset: 327.680, Length: 16.384"
"20:07:39,9576759","SearchProtocolHost.exe","2196","QuerySecurityFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT.new","BUFFER OVERFLOW","Information: Owner, Group, DACL"
"20:07:39,9578488","SearchProtocolHost.exe","2196","QuerySecurityFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT.new","SUCCESS","Information: Owner, Group, DACL"
"20:07:39,9579089","SearchProtocolHost.exe","2196","QueryNameInformationFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT.new","SUCCESS","Name: \Users\peter\KFLog\mapdata\airfields\WELT2000.TXT.new"
"20:07:39,9585760","SearchProtocolHost.exe","2196","CloseFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT.new","SUCCESS",""
"20:07:39,9817474","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT","SUCCESS","Offset: 344.064, Length: 16.384, Priority: Normal"
"20:07:39,9821067","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT.new","SUCCESS","Offset: 344.064, Length: 16.384, Priority: Normal"
"20:07:40,0256865","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT","SUCCESS","Offset: 360.448, Length: 16.384, Priority: Normal"
"20:07:40,0262391","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT.new","SUCCESS","Offset: 360.448, Length: 16.384, Priority: Normal"
"20:07:40,0590287","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT","SUCCESS","Offset: 376.832, Length: 16.384, Priority: Normal"
"20:07:40,0592206","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT.new","SUCCESS","Offset: 376.832, Length: 16.384, Priority: Normal"
"20:07:40,0857325","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT","SUCCESS","Offset: 393.216, Length: 16.384, Priority: Normal"
"20:07:40,0859321","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT.new","SUCCESS","Offset: 393.216, Length: 16.384, Priority: Normal"
"20:07:40,1122741","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT","SUCCESS","Offset: 409.600, Length: 16.384, Priority: Normal"
"20:07:40,1124456","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT.new","SUCCESS","Offset: 409.600, Length: 16.384, Priority: Normal"
"20:07:40,1369820","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT","SUCCESS","Offset: 425.984, Length: 16.384, Priority: Normal"
"20:07:40,1371616","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT.new","SUCCESS","Offset: 425.984, Length: 16.384, Priority: Normal"
"20:07:40,1617182","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT","SUCCESS","Offset: 442.368, Length: 16.384, Priority: Normal"
"20:07:40,1619569","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT.new","SUCCESS","Offset: 442.368, Length: 16.384, Priority: Normal"
"20:07:40,1869009","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT","SUCCESS","Offset: 458.752, Length: 16.384, Priority: Normal"
"20:07:40,1871090","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT.new","SUCCESS","Offset: 458.752, Length: 16.384, Priority: Normal"
"20:07:40,2115958","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT","SUCCESS","Offset: 475.136, Length: 16.384, Priority: Normal"
"20:07:40,2119369","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT.new","SUCCESS","Offset: 475.136, Length: 16.384, Priority: Normal"
"20:07:40,2363883","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT","SUCCESS","Offset: 491.520, Length: 16.384, Priority: Normal"
"20:07:40,2365790","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT.new","SUCCESS","Offset: 491.520, Length: 16.384, Priority: Normal"
"20:07:40,2602808","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT","SUCCESS","Offset: 507.904, Length: 16.384, Priority: Normal"
"20:07:40,2604353","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT.new","SUCCESS","Offset: 507.904, Length: 16.384, Priority: Normal"
"20:07:40,2840660","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT","SUCCESS","Offset: 524.288, Length: 16.384, Priority: Normal"
"20:07:40,2842464","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT.new","SUCCESS","Offset: 524.288, Length: 16.384, Priority: Normal"
"20:07:40,3096242","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT","SUCCESS","Offset: 540.672, Length: 16.384, Priority: Normal"
"20:07:40,3098687","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT.new","SUCCESS","Offset: 540.672, Length: 16.384, Priority: Normal"
"20:07:40,3132255","MsMpEng.exe","752","CreateFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT.new","OPLOCK NOT GRANTED","Desired Access: Read Attributes, Disposition: Open, Options: Non-Directory File, Open For Backup, Open Reparse Point, Open Requiring Oplock, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
"20:07:40,3134399","MsMpEng.exe","752","CreateFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT.new","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Non-Directory File, Open For Backup, Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"20:07:40,3134952","MsMpEng.exe","752","FileSystemControl","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT.new","OPLOCK HANDLE CLOSED","Control: FSCTL_REQUEST_OPLOCK"
"20:07:40,3135746","MsMpEng.exe","752","FileSystemControl","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT.new","SUCCESS","Control: 0x902eb (Device:0x9 Function:186 Method: 3)"
"20:07:40,3136072","MsMpEng.exe","752","CloseFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT.new","SUCCESS",""
"20:07:40,3346192","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT","SUCCESS","Offset: 557.056, Length: 16.384, Priority: Normal"
